iso_code,continent,location,date,total_cases,change,total_deaths,total_deaths_per_million
PAK,Asia,Pakistan,8/27/2022,1565768,6424.964,30550,125.359
PAK,Asia,Pakistan,8/28/2022,1568183,6434.874,30571,125.445
PAK,Asia,Pakistan,8/29/2022,1568183,6434.874,30571,125.445
PAK,Asia,Pakistan,8/30/2022,1568183,6434.874,30571,125.445
PAK,Asia,Pakistan,8/31/2022,1568183,6434.874,30571,125.445
PAK,Asia,Pakistan,9/1/2022,1568183,6434.874,30571,125.445
PAK,Asia,Pakistan,9/2/2022,1568183,6434.874,30571,125.445
PAK,Asia,Pakistan,9/3/2022,1568183,6434.874,30571,125.445
PAK,Asia,Pakistan,9/4/2022,1569788,6441.46,30588,125.515
PAK,Asia,Pakistan,9/5/2022,1569788,6441.46,30588,125.515
PAK,Asia,Pakistan,9/6/2022,1569788,6441.46,30588,125.515
PAK,Asia,Pakistan,9/7/2022,1569788,6441.46,30588,125.515
PAK,Asia,Pakistan,9/8/2022,1569788,6441.46,30588,125.515
PAK,Asia,Pakistan,9/9/2022,1569788,6441.46,30588,125.515
PAK,Asia,Pakistan,9/10/2022,1569788,6441.46,30588,125.515
PAK,Asia,Pakistan,9/11/2022,1570952,6446.236,30599,125.56
PAK,Asia,Pakistan,9/12/2022,1570952,6446.236,30599,125.56
PAK,Asia,Pakistan,9/13/2022,1570952,6446.236,30599,125.56
PAK,Asia,Pakistan,9/14/2022,1570952,6446.236,30599,125.56
PAK,Asia,Pakistan,9/15/2022,1570952,6446.236,30599,125.56
PAK,Asia,Pakistan,9/16/2022,1570952,6446.236,30599,125.56
PAK,Asia,Pakistan,9/17/2022,1570952,6446.236,30599,125.56
PAK,Asia,Pakistan,9/18/2022,1571732,6449.436,30605,125.584
PAK,Asia,Pakistan,9/19/2022,1571732,6449.436,30605,125.584
PAK,Asia,Pakistan,9/20/2022,1571732,6449.436,30605,125.584
PAK,Asia,Pakistan,9/21/2022,1571732,6449.436,30605,125.584
PAK,Asia,Pakistan,9/22/2022,1571732,6449.436,30605,125.584
PAK,Asia,Pakistan,9/23/2022,1571732,6449.436,30605,125.584
PAK,Asia,Pakistan,9/24/2022,1571732,6449.436,30605,125.584
PAK,Asia,Pakistan,9/25/2022,1572269,6451.64,30612,125.613
PAK,Asia,Pakistan,9/26/2022,1572269,6451.64,30612,125.613
PAK,Asia,Pakistan,9/27/2022,1572269,6451.64,30612,125.613
PAK,Asia,Pakistan,9/28/2022,1572269,6451.64,30612,125.613
PAK,Asia,Pakistan,9/29/2022,1572269,6451.64,30612,125.613
PAK,Asia,Pakistan,9/30/2022,1572269,6451.64,30612,125.613
PAK,Asia,Pakistan,10/1/2022,1572269,6451.64,30612,125.613
PAK,Asia,Pakistan,10/2/2022,1572598,6452.99,30616,125.63
PAK,Asia,Pakistan,10/3/2022,1572598,6452.99,30616,125.63
PAK,Asia,Pakistan,10/4/2022,1572598,6452.99,30616,125.63
PAK,Asia,Pakistan,10/5/2022,1572598,6452.99,30616,125.63
PAK,Asia,Pakistan,10/6/2022,1572598,6452.99,30616,125.63
PAK,Asia,Pakistan,10/7/2022,1572598,6452.99,30616,125.63
PAK,Asia,Pakistan,10/8/2022,1572598,6452.99,30616,125.63
PAK,Asia,Pakistan,10/9/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/10/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/11/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/12/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/13/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/14/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/15/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/16/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/17/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/18/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/19/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/20/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/21/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/22/2022,1572972,6454.525,30623,125.658
PAK,Asia,Pakistan,10/23/2022,1573319,6455.948,30623,125.658
PAK,Asia,Pakistan,10/24/2022,1573319,6455.948,30623,125.658
PAK,Asia,Pakistan,10/25/2022,1573319,6455.948,30623,125.658
PAK,Asia,Pakistan,10/26/2022,1573319,6455.948,30623,125.658
PAK,Asia,Pakistan,10/27/2022,1573319,6455.948,30623,125.658
PAK,Asia,Pakistan,10/28/2022,1573319,6455.948,30623,125.658
PAK,Asia,Pakistan,10/29/2022,1573319,6455.948,30623,125.658
PAK,Asia,Pakistan,10/30/2022,1573922,6458.423,30625,125.666
PAK,Asia,Pakistan,10/31/2022,1573922,6458.423,30625,125.666
PAK,Asia,Pakistan,11/1/2022,1573922,6458.423,30625,125.666
PAK,Asia,Pakistan,11/2/2022,1573922,6458.423,30625,125.666
PAK,Asia,Pakistan,11/3/2022,1573922,6458.423,30625,125.666
PAK,Asia,Pakistan,11/4/2022,1573922,6458.423,30625,125.666
PAK,Asia,Pakistan,11/5/2022,1573922,6458.423,30625,125.666
PAK,Asia,Pakistan,11/6/2022,1574321,6460.06,30627,125.675
PAK,Asia,Pakistan,11/7/2022,1574321,6460.06,30627,125.675
PAK,Asia,Pakistan,11/8/2022,1574321,6460.06,30627,125.675
PAK,Asia,Pakistan,11/9/2022,1574321,6460.06,30627,125.675
PAK,Asia,Pakistan,11/10/2022,1574321,6460.06,30627,125.675
PAK,Asia,Pakistan,11/11/2022,1574321,6460.06,30627,125.675
PAK,Asia,Pakistan,11/12/2022,1574321,6460.06,30627,125.675
PAK,Asia,Pakistan,11/13/2022,1574596,6461.188,30629,125.683
PAK,Asia,Pakistan,11/14/2022,1574596,6461.188,30629,125.683
PAK,Asia,Pakistan,11/15/2022,1574596,6461.188,30629,125.683
PAK,Asia,Pakistan,11/16/2022,1574596,6461.188,30629,125.683
PAK,Asia,Pakistan,11/17/2022,1574596,6461.188,30629,125.683
PAK,Asia,Pakistan,11/18/2022,1574596,6461.188,30629,125.683
PAK,Asia,Pakistan,11/19/2022,1574596,6461.188,30629,125.683
PAK,Asia,Pakistan,11/20/2022,1574867,6462.301,30630,125.687
PAK,Asia,Pakistan,11/21/2022,1574867,6462.301,30630,125.687
PAK,Asia,Pakistan,11/22/2022,1574867,6462.301,30630,125.687
PAK,Asia,Pakistan,11/23/2022,1574867,6462.301,30630,125.687
PAK,Asia,Pakistan,11/24/2022,1574867,6462.301,30630,125.687
PAK,Asia,Pakistan,11/25/2022,1574867,6462.301,30630,125.687
PAK,Asia,Pakistan,11/26/2022,1574867,6462.301,30630,125.687
PAK,Asia,Pakistan,11/27/2022,1575065,6463.114,30630,125.687
PAK,Asia,Pakistan,11/28/2022,1575065,6463.114,30630,125.687
PAK,Asia,Pakistan,11/29/2022,1575065,6463.114,30630,125.687
PAK,Asia,Pakistan,11/30/2022,1575065,6463.114,30630,125.687
PAK,Asia,Pakistan,12/1/2022,1575065,6463.114,30630,125.687
PAK,Asia,Pakistan,12/2/2022,1575065,6463.114,30630,125.687
PAK,Asia,Pakistan,12/3/2022,1575065,6463.114,30630,125.687
PAK,Asia,Pakistan,12/4/2022,1575273,6463.967,30632,125.695
PAK,Asia,Pakistan,12/5/2022,1575273,6463.967,30632,125.695
PAK,Asia,Pakistan,12/6/2022,1575273,6463.967,30632,125.695
PAK,Asia,Pakistan,12/7/2022,1575273,6463.967,30632,125.695
PAK,Asia,Pakistan,12/8/2022,1575273,6463.967,30632,125.695
PAK,Asia,Pakistan,12/9/2022,1575273,6463.967,30632,125.695
PAK,Asia,Pakistan,12/10/2022,1575273,6463.967,30632,125.695
PAK,Asia,Pakistan,12/11/2022,1575424,6464.586,30635,125.708
PAK,Asia,Pakistan,12/12/2022,1575424,6464.586,30635,125.708
PAK,Asia,Pakistan,12/13/2022,1575424,6464.586,30635,125.708
PAK,Asia,Pakistan,12/14/2022,1575424,6464.586,30635,125.708
PAK,Asia,Pakistan,12/15/2022,1575424,6464.586,30635,125.708
PAK,Asia,Pakistan,12/16/2022,1575424,6464.586,30635,125.708
PAK,Asia,Pakistan,12/17/2022,1575424,6464.586,30635,125.708
PAK,Asia,Pakistan,12/18/2022,1575486,6464.841,30635,125.708
PAK,Asia,Pakistan,12/19/2022,1575486,6464.841,30635,125.708
PAK,Asia,Pakistan,12/20/2022,1575486,6464.841,30635,125.708
PAK,Asia,Pakistan,12/21/2022,1575486,6464.841,30635,125.708
PAK,Asia,Pakistan,12/22/2022,1575486,6464.841,30635,125.708
PAK,Asia,Pakistan,12/23/2022,1575486,6464.841,30635,125.708
PAK,Asia,Pakistan,12/24/2022,1575486,6464.841,30635,125.708
PAK,Asia,Pakistan,12/25/2022,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,12/26/2022,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,12/27/2022,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,12/28/2022,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,12/29/2022,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,12/30/2022,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,12/31/2022,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,1/1/2023,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,1/2/2023,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,1/3/2023,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,1/4/2023,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,1/5/2023,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,1/6/2023,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,1/7/2023,1575651,6465.518,30635,125.708
PAK,Asia,Pakistan,1/8/2023,1575910,6466.58,30638,125.72
PAK,Asia,Pakistan,1/9/2023,1575910,6466.58,30638,125.72
PAK,Asia,Pakistan,1/10/2023,1575910,6466.58,30638,125.72
PAK,Asia,Pakistan,1/11/2023,1575910,6466.58,30638,125.72
PAK,Asia,Pakistan,1/12/2023,1575910,6466.58,30638,125.72
PAK,Asia,Pakistan,1/13/2023,1575910,6466.58,30638,125.72
PAK,Asia,Pakistan,1/14/2023,1575910,6466.58,30638,125.72
PAK,Asia,Pakistan,1/15/2023,1576037,6467.102,30639,125.724
PAK,Asia,Pakistan,1/16/2023,1576037,6467.102,30639,125.724
PAK,Asia,Pakistan,1/17/2023,1576037,6467.102,30639,125.724
PAK,Asia,Pakistan,1/18/2023,1576037,6467.102,30639,125.724
PAK,Asia,Pakistan,1/19/2023,1576037,6467.102,30639,125.724
PAK,Asia,Pakistan,1/20/2023,1576037,6467.102,30639,125.724
PAK,Asia,Pakistan,1/21/2023,1576037,6467.102,30639,125.724
PAK,Asia,Pakistan,1/22/2023,1576166,6467.631,30640,125.728
PAK,Asia,Pakistan,1/23/2023,1576166,6467.631,30640,125.728
PAK,Asia,Pakistan,1/24/2023,1576166,6467.631,30640,125.728
PAK,Asia,Pakistan,1/25/2023,1576166,6467.631,30640,125.728
PAK,Asia,Pakistan,1/26/2023,1576166,6467.631,30640,125.728
PAK,Asia,Pakistan,1/27/2023,1576166,6467.631,30640,125.728
PAK,Asia,Pakistan,1/28/2023,1576166,6467.631,30640,125.728
PAK,Asia,Pakistan,1/29/2023,1576252,6467.984,30640,125.728
PAK,Asia,Pakistan,1/30/2023,1576252,6467.984,30640,125.728
PAK,Asia,Pakistan,1/31/2023,1576252,6467.984,30640,125.728
PAK,Asia,Pakistan,2/1/2023,1576252,6467.984,30640,125.728
PAK,Asia,Pakistan,2/2/2023,1576252,6467.984,30640,125.728
PAK,Asia,Pakistan,2/3/2023,1576252,6467.984,30640,125.728
PAK,Asia,Pakistan,2/4/2023,1576252,6467.984,30640,125.728
PAK,Asia,Pakistan,2/5/2023,1576361,6468.431,30640,125.728
PAK,Asia,Pakistan,2/6/2023,1576361,6468.431,30640,125.728
PAK,Asia,Pakistan,2/7/2023,1576361,6468.431,30640,125.728
PAK,Asia,Pakistan,2/8/2023,1576361,6468.431,30640,125.728
PAK,Asia,Pakistan,2/9/2023,1576361,6468.431,30640,125.728
PAK,Asia,Pakistan,2/10/2023,1576361,6468.431,30640,125.728
PAK,Asia,Pakistan,2/11/2023,1576361,6468.431,30640,125.728
PAK,Asia,Pakistan,2/12/2023,1576494,6468.977,30640,125.728
PAK,Asia,Pakistan,2/13/2023,1576494,6468.977,30640,125.728
PAK,Asia,Pakistan,2/14/2023,1576494,6468.977,30640,125.728
PAK,Asia,Pakistan,2/15/2023,1576494,6468.977,30640,125.728
PAK,Asia,Pakistan,2/16/2023,1576494,6468.977,30640,125.728
PAK,Asia,Pakistan,2/17/2023,1576494,6468.977,30640,125.728
PAK,Asia,Pakistan,2/18/2023,1576494,6468.977,30640,125.728
PAK,Asia,Pakistan,2/19/2023,1576657,6469.646,30641,125.732
PAK,Asia,Pakistan,2/20/2023,1576657,6469.646,30641,125.732
PAK,Asia,Pakistan,2/21/2023,1576657,6469.646,30641,125.732
PAK,Asia,Pakistan,2/22/2023,1576657,6469.646,30641,125.732
PAK,Asia,Pakistan,2/23/2023,1576657,6469.646,30641,125.732
PAK,Asia,Pakistan,2/24/2023,1576657,6469.646,30641,125.732
PAK,Asia,Pakistan,2/25/2023,1576657,6469.646,30641,125.732
PAK,Asia,Pakistan,2/26/2023,1576795,6470.212,30641,125.732
PAK,Asia,Pakistan,2/27/2023,1576795,6470.212,30641,125.732
PAK,Asia,Pakistan,2/28/2023,1576795,6470.212,30641,125.732
PAK,Asia,Pakistan,3/1/2023,1576795,6470.212,30641,125.732
PAK,Asia,Pakistan,3/2/2023,1576795,6470.212,30641,125.732
PAK,Asia,Pakistan,3/3/2023,1576795,6470.212,30641,125.732
PAK,Asia,Pakistan,3/4/2023,1576795,6470.212,30641,125.732
PAK,Asia,Pakistan,3/5/2023,1577118,6471.538,30643,125.74
PAK,Asia,Pakistan,3/6/2023,1577118,6471.538,30643,125.74
PAK,Asia,Pakistan,3/7/2023,1577118,6471.538,30643,125.74
PAK,Asia,Pakistan,3/8/2023,1577118,6471.538,30643,125.74
PAK,Asia,Pakistan,3/9/2023,1577118,6471.538,30643,125.74
PAK,Asia,Pakistan,3/10/2023,1577118,6471.538,30643,125.74
PAK,Asia,Pakistan,3/11/2023,1577118,6471.538,30643,125.74
PAK,Asia,Pakistan,3/12/2023,1577482,6473.031,30644,125.744
PAK,Asia,Pakistan,3/13/2023,1577482,6473.031,30644,125.744
PAK,Asia,Pakistan,3/14/2023,1577482,6473.031,30644,125.744
PAK,Asia,Pakistan,3/15/2023,1577482,6473.031,30644,125.744
PAK,Asia,Pakistan,3/16/2023,1577482,6473.031,30644,125.744
PAK,Asia,Pakistan,3/17/2023,1577482,6473.031,30644,125.744
PAK,Asia,Pakistan,3/18/2023,1577482,6473.031,30644,125.744
PAK,Asia,Pakistan,3/19/2023,1578155,6475.792,30645,125.749
PAK,Asia,Pakistan,3/20/2023,1578155,6475.792,30645,125.749
PAK,Asia,Pakistan,3/21/2023,1578155,6475.792,30645,125.749
PAK,Asia,Pakistan,3/22/2023,1578155,6475.792,30645,125.749
PAK,Asia,Pakistan,3/23/2023,1578155,6475.792,30645,125.749
PAK,Asia,Pakistan,3/24/2023,1578155,6475.792,30645,125.749
PAK,Asia,Pakistan,3/25/2023,1578155,6475.792,30645,125.749
PAK,Asia,Pakistan,3/26/2023,1579006,6479.284,30648,125.761
PAK,Asia,Pakistan,3/27/2023,1579006,6479.284,30648,125.761
PAK,Asia,Pakistan,3/28/2023,1579006,6479.284,30648,125.761
PAK,Asia,Pakistan,3/29/2023,1579006,6479.284,30648,125.761
PAK,Asia,Pakistan,3/30/2023,1579006,6479.284,30648,125.761
PAK,Asia,Pakistan,3/31/2023,1579006,6479.284,30648,125.761
PAK,Asia,Pakistan,4/1/2023,1579006,6479.284,30648,125.761
PAK,Asia,Pakistan,4/2/2023,1579704,6482.149,30649,125.765
PAK,Asia,Pakistan,4/3/2023,1579704,6482.149,30649,125.765
PAK,Asia,Pakistan,4/4/2023,1579704,6482.149,30649,125.765
PAK,Asia,Pakistan,4/5/2023,1579704,6482.149,30649,125.765
PAK,Asia,Pakistan,4/6/2023,1579704,6482.149,30649,125.765
PAK,Asia,Pakistan,4/7/2023,1579704,6482.149,30649,125.765
PAK,Asia,Pakistan,4/8/2023,1579704,6482.149,30649,125.765
PAK,Asia,Pakistan,4/9/2023,1580068,6483.642,30652,125.777
PAK,Asia,Pakistan,4/10/2023,1580068,6483.642,30652,125.777
PAK,Asia,Pakistan,4/11/2023,1580068,6483.642,30652,125.777
PAK,Asia,Pakistan,4/12/2023,1580068,6483.642,30652,125.777
PAK,Asia,Pakistan,4/13/2023,1580068,6483.642,30652,125.777
PAK,Asia,Pakistan,4/14/2023,1580068,6483.642,30652,125.777
PAK,Asia,Pakistan,4/15/2023,1580068,6483.642,30652,125.777
PAK,Asia,Pakistan,4/16/2023,1580394,6484.98,30655,125.79
PAK,Asia,Pakistan,4/17/2023,1580394,6484.98,30655,125.79
PAK,Asia,Pakistan,4/18/2023,1580394,6484.98,30655,125.79
PAK,Asia,Pakistan,4/19/2023,1580394,6484.98,30655,125.79
PAK,Asia,Pakistan,4/20/2023,1580394,6484.98,30655,125.79
PAK,Asia,Pakistan,4/21/2023,1580394,6484.98,30655,125.79
PAK,Asia,Pakistan,4/22/2023,1580394,6484.98,30655,125.79
PAK,Asia,Pakistan,4/23/2023,1580564,6485.678,30656,125.794
PAK,Asia,Pakistan,4/24/2023,1580564,6485.678,30656,125.794
PAK,Asia,Pakistan,4/25/2023,1580564,6485.678,30656,125.794
PAK,Asia,Pakistan,4/26/2023,1580564,6485.678,30656,125.794
PAK,Asia,Pakistan,4/27/2023,1580564,6485.678,30656,125.794
PAK,Asia,Pakistan,4/28/2023,1580564,6485.678,30656,125.794
PAK,Asia,Pakistan,4/29/2023,1580564,6485.678,30656,125.794
PAK,Asia,Pakistan,4/30/2023,1580631,6485.952,30656,125.794
PAK,Asia,Pakistan,5/1/2023,1580631,6485.952,30656,125.794
PAK,Asia,Pakistan,5/2/2023,1580631,6485.952,30656,125.794
PAK,Asia,Pakistan,5/3/2023,1580631,6485.952,30656,125.794
PAK,Asia,Pakistan,5/4/2023,1580631,6485.952,30656,125.794
PAK,Asia,Pakistan,5/5/2023,1580631,6485.952,30656,125.794
PAK,Asia,Pakistan,5/6/2023,1580631,6485.952,30656,125.794
